TIMESTAMP,ROOM_ID,PERCENT_CLEANED
04/14/2016 11:07:06,Study 68,85
02/25/2015 09:18:52,Breakfast Area 1268,50
08/20/2018 23:47:13,Game Room 605,2
03/16/2016 14:53:04,Powder Room 13,49
10/12/2018 15:19:14,Bathroom 238,87
02/08/2015 06:19:17,Utility Room 222,9
03/30/2016 16:10:21,Nook 24,97
11/24/2019 02:43:42,Linen Closet 59,55
01/29/2017 12:57:20,Guest Bathroom 1215,58
02/10/2017 09:26:52,Bathroom 543,48
05/28/2015 09:48:54,Breakfast Area 52,47
10/24/2016 12:33:09,Office 1283,59
02/13/2015 14:06:25,Mud Room 667,78
05/13/2019 02:40:45,Mud Room 9,23
10/10/2016 15:36:37,Hallway 1269,9
05/16/2018 17:06:18,Hallway 475,77
07/07/2017 08:30:46,Dining Room 1222,14
10/07/2018 19:23:53,Powder Room 163,75
10/25/2016 17:53:26,Conservatory 630,85
05/22/2015 21:53:55,Breakfast Area 1238,73
07/31/2017 05:32:21,Walk-in Closet 532,30
02/27/2016 13:20:57,Bathroom 1304,63
04/01/2018 17:03:50,Panic Room 1349,61
02/07/2015 07:08:32,Secret Room 929,10
11/04/2015 17:34:51,Bathroom 209,22
11/16/2017 19:01:24,Nursery 1239,96
07/08/2015 14:59:44,Game Room 1368,39
08/24/2019 11:25:18,Foyer 257,9
02/15/2019 18:05:23,Mud Room 166,51
07/19/2016 03:54:51,Walkway 615,97
03/05/2017 16:22:53,Study 1224,26
05/21/2019 01:20:57,Pantry 1163,38
08/17/2019 11:01:51,Mud Room 1388,44
06/29/2019 13:36:02,Office 1209,65
01/26/2017 11:16:49,Living Room 1075,65
08/19/2018 13:32:42,Office 1337,52
03/29/2015 11:56:02,Sun Room 307,41
07/18/2016 15:50:44,Wine Cellar 56,97
09/01/2017 14:28:46,Walkway 241,68
09/25/2017 20:06:36,Walk-in Closet 869,82
05/12/2015 23:14:02,Nook 1178,98
09/02/2015 10:53:40,Closet 670,51
06/20/2016 19:38:54,Walkway 523,30
08/03/2016 21:03:52,Utility Room 1335,59
07/04/2017 03:06:50,Kitchen 1023,65
02/24/2017 13:56:00,Foyer 987,100
05/15/2015 13:02:40,Garage 141,76
10/23/2016 23:35:45,Pantry 156,1
03/20/2015 14:21:48,Kitchen 1367,37
10/15/2018 14:37:23,Linen Closet 639,62
06/17/2016 14:39:51,Conservatory 1350,99
07/02/2018 13:23:09,Nursery 814,20
08/03/2016 23:29:59,Wine Cellar 100,52
05/23/2016 04:22:19,Ballroom 1184,16
02/07/2017 04:21:01,Garage 914,65
11/25/2018 14:12:32,Guest Bedroom 291,36
11/17/2016 13:08:50,Music Room 995,90
11/09/2018 14:34:21,Library 933,60
08/28/2017 16:31:19,Ballroom 546,39
10/12/2015 22:58:50,Panic Room 67,11
07/01/2018 03:33:12,Den 600,98
11/05/2015 06:45:14,Office 1385,18
06/16/2015 03:13:59,Entryway 307,91
03/20/2019 00:48:10,Utility Room 891,38
09/06/2019 12:54:13,Kitchen 977,28
07/19/2018 08:11:00,Garage 1237,22
07/31/2017 12:47:59,Powder Room 1214,83
03/08/2016 15:42:16,Keeping Room 123,93
08/07/2015 04:43:10,Linen Closet 23,81
11/04/2018 14:10:21,Keeping Room 1267,42
04/29/2015 18:11:02,Spare Room 660,50
08/24/2017 11:44:26,Bonus Room 885,78
07/07/2019 23:09:42,Guest Bathroom 586,32
03/15/2017 18:09:33,Music Room 447,41
05/16/2015 02:18:16,Game Room 55,71
01/04/2015 18:03:04,Walkway 1166,69
11/06/2019 19:04:26,Bar 1151,9
08/04/2018 20:56:03,Parlor 1124,31
11/22/2019 22:27:36,Panic Room 179,82
05/12/2017 03:30:39,Closet 315,49
08/27/2017 10:52:36,Basement 1346,57
11/18/2017 20:03:20,Attic 640,31
04/20/2017 19:51:18,Entryway 388,57
03/09/2017 14:18:04,Bathroom 674,15
09/12/2016 01:28:11,Game Room 643,93
06/26/2015 07:32:16,Game Room 456,95
02/28/2015 00:21:33,Foyer 1226,68
11/12/2015 03:56:33,Ballroom 175,6
04/07/2018 22:46:45,Theater 626,86
05/03/2015 05:00:38,Panic Room 558,88
07/14/2019 00:00:06,Game Room 487,49
07/02/2019 13:19:23,Hallway 506,13
08/16/2015 23:50:22,Storage 1233,49
02/02/2017 00:52:34,Nook 1112,78
09/24/2015 11:15:52,Living Room 1108,71
06/03/2017 03:39:58,Panic Room 829,38
06/10/2017 20:06:32,Mud Room 359,36
10/27/2019 03:43:28,Game Room 1335,27
06/23/2017 08:55:15,Pantry 833,20
06/19/2017 23:23:22,Bedroom 481,57
06/24/2019 12:45:39,Storage 1121,27
03/11/2017 12:44:12,Guest Bathroom 822,7
02/17/2015 04:55:12,Guest Bathroom 266,80
05/01/2018 16:30:03,Closet 327,26
11/12/2019 05:51:00,Powder Room 1360,94
08/30/2019 09:46:41,Walk-in Closet 887,45
08/14/2017 18:33:56,Bar 3,88
07/03/2016 19:09:38,Dining Room 192,99
01/10/2016 22:30:14,Ballroom 98,63
07/03/2019 17:55:28,Breakfast Area 1334,98
08/03/2015 14:47:12,Kitchen 27,70
09/22/2015 17:26:19,Bathroom 652,31
04/10/2016 01:50:50,Keeping Room 221,48
01/02/2018 03:36:16,Secret Room 1130,53
08/07/2016 18:19:59,Laundry Room 509,81
08/29/2016 22:14:27,Basement 679,75
01/22/2015 23:43:05,Panic Room 881,78
08/11/2018 07:32:54,Spare Room 47,34
03/21/2018 10:52:00,Nook 195,60
08/04/2016 18:09:26,Nook 384,45
07/24/2018 17:42:23,Exercise Room 191,37
08/21/2017 17:55:40,Study 920,14
08/01/2019 00:14:44,Laundry Room 54,61
09/01/2016 02:56:52,Hallway 803,78
05/12/2015 20:29:27,Conservatory 450,17
01/05/2018 09:41:35,Powder Room 39,65
02/07/2015 05:49:57,Basement 89,41
11/13/2017 07:02:37,Mud Room 404,43
09/07/2017 19:11:21,Secret Room 658,79
05/14/2019 06:00:08,Bedroom 953,65
05/15/2018 19:54:54,Library 667,77
09/10/2016 18:17:07,Office 726,70
09/29/2018 16:32:14,Walkway 475,89
04/16/2016 20:36:06,Guest Bathroom 748,92
07/25/2018 03:46:35,Foyer 568,33
10/26/2016 09:17:28,Ballroom 1390,11
07/05/2017 05:36:07,Conservatory 896,68
03/04/2017 11:31:45,Music Room 83,16
04/27/2018 10:57:06,Exercise Room 63,3
03/25/2019 11:16:12,Keeping Room 1371,82
08/18/2018 18:28:58,Secret Room 286,34
10/01/2016 05:36:21,Sun Room 606,20
11/07/2017 12:19:42,Guest Bathroom 1302,70
09/29/2018 21:11:05,Parlor 1228,27
10/02/2018 12:41:45,Utility Room 862,39
11/18/2015 03:31:14,Keeping Room 1361,14
11/13/2016 13:12:23,Sun Room 1164,57
08/30/2016 14:31:19,Nook 1347,58
02/14/2015 17:59:51,Basement 32,74
09/23/2016 14:45:08,Parlor 741,13
01/24/2015 21:20:23,Study 671,95
07/04/2018 00:24:17,Study 1417,69
09/03/2018 01:07:30,Dining Room 1189,23
09/20/2019 18:39:00,Guest Bedroom 1004,48
10/29/2018 05:12:19,Library 373,76
10/13/2015 12:07:36,Guest Bathroom 210,35
01/11/2019 16:51:38,Entryway 105,2
06/28/2016 18:53:58,Conservatory 987,89
05/23/2016 05:34:27,Attic 1412,88
10/23/2015 19:17:25,Bonus Room 1124,44
06/23/2019 03:52:19,Living Room 361,16
04/12/2019 03:09:49,Ballroom 540,43
06/01/2016 04:07:47,Panic Room 91,65
06/16/2017 05:43:29,Walkway 976,95
11/18/2015 07:41:09,Game Room 990,58
11/03/2016 12:59:39,Dining Room 186,98
06/30/2019 00:01:00,Powder Room 1420,59
10/22/2019 10:01:38,Ballroom 1315,66
07/26/2016 03:55:09,Closet 1043,92
05/19/2015 21:24:08,Entryway 702,81
04/29/2016 06:43:44,Den 1050,98
06/30/2015 14:04:24,Garage 946,36
02/08/2017 00:24:12,Basement 483,13
07/01/2016 03:48:04,Secret Room 1090,15
09/15/2019 04:26:36,Study 594,30
06/11/2019 07:31:04,Nook 72,93
03/11/2017 07:51:21,Pantry 957,59
03/13/2016 07:33:50,Entryway 256,80
11/05/2019 14:49:03,Bar 916,96
06/17/2019 02:10:57,Hallway 431,39
02/01/2017 11:38:46,Music Room 495,69
08/17/2017 19:17:53,Mud Room 980,15
03/09/2015 02:07:44,Wine Cellar 23,38
09/14/2015 13:47:37,Theater 1261,10
01/26/2016 11:09:32,Den 411,43
05/18/2016 02:49:42,Breakfast Area 1121,36
04/10/2015 12:26:23,Linen Closet 829,17
03/09/2016 19:27:04,Secret Room 794,34
09/22/2015 21:08:46,Utility Room 964,69
06/18/2015 03:17:19,Library 1306,80
08/25/2015 01:24:03,Bar 1240,75
10/04/2016 16:29:11,Attic 175,91
08/17/2015 04:29:35,Closet 483,68
07/15/2017 09:18:46,Pantry 939,78
11/01/2016 20:47:34,Nook 1045,71
09/02/2015 16:21:54,Garage 629,37
10/12/2018 14:35:48,Walk-in Closet 82,66
05/26/2018 09:35:07,Kitchen 435,85
11/16/2019 02:03:01,Parlor 1177,69
02/09/2015 06:06:32,Music Room 708,17
08/05/2015 04:30:49,Foyer 346,45
10/13/2019 06:36:32,Conservatory 394,42
02/12/2018 12:23:49,Den 813,18
06/21/2016 00:16:59,Panic Room 16,66
07/13/2017 12:40:55,Keeping Room 1372,95
11/08/2015 08:21:48,Basement 106,53
08/21/2019 10:42:39,Panic Room 241,41
11/16/2018 03:29:36,Exercise Room 645,33
06/13/2015 19:40:17,Music Room 1015,89
07/14/2017 03:59:23,Walkway 514,83
05/15/2016 16:59:53,Spare Room 577,66
06/24/2018 15:06:51,Bedroom 586,72
04/19/2017 22:22:22,Music Room 353,46
11/26/2019 21:53:00,Bonus Room 30,6
09/16/2019 17:21:03,Wine Cellar 1417,1
11/01/2015 04:48:47,Sun Room 925,95
02/19/2019 03:12:31,Panic Room 42,11
11/27/2015 03:43:15,Walkway 767,93
02/10/2017 04:17:03,Garage 1389,74
05/24/2018 00:29:08,Nursery 1080,33
06/16/2015 03:12:41,Theater 674,67
11/05/2016 15:58:22,Foyer 1000,94
03/06/2015 09:26:15,Parlor 519,28
11/14/2018 21:33:50,Closet 1014,44
07/13/2015 02:08:22,Loft 1417,43
01/10/2018 15:15:20,Secret Room 1415,9
10/30/2019 05:55:36,Bedroom 94,8
11/30/2015 08:05:23,Wine Cellar 1182,70
03/30/2015 06:41:20,Pantry 378,50
09/25/2019 00:52:26,Loft 108,96
08/17/2017 00:00:07,Powder Room 869,54
10/26/2015 07:13:17,Nook 609,69
06/02/2016 19:56:04,Keeping Room 752,19
01/18/2015 07:41:55,Linen Closet 595,18
03/08/2015 03:45:04,Dining Room 522,99
07/25/2017 01:40:33,Nook 748,43
07/13/2015 05:08:35,Panic Room 1103,16
08/26/2017 04:55:33,Powder Room 483,10
08/15/2017 02:29:35,Nook 206,49
11/03/2015 22:37:35,Linen Closet 1309,42
02/08/2017 22:17:35,Bonus Room 1071,2
10/11/2017 01:50:36,Bonus Room 1014,61
05/31/2017 07:35:00,Laundry Room 423,69
01/05/2018 22:59:46,Attic 25,66
11/11/2017 23:31:20,Entryway 982,57
05/26/2017 06:51:07,Study 748,3
06/01/2018 09:39:22,Guest Bathroom 106,28
06/30/2017 18:04:17,Basement 605,32
01/21/2015 04:11:07,Bar 140,48
01/11/2019 02:02:47,Utility Room 169,95
07/23/2015 14:26:38,Walkway 1327,1
05/20/2015 20:57:02,Music Room 1132,39
09/25/2015 08:31:05,Secret Room 1175,72
02/02/2019 23:53:14,Bar 895,91
09/14/2018 12:30:11,Panic Room 678,3
03/15/2019 12:47:33,Foyer 285,3
02/26/2017 06:22:44,Kitchen 1297,97
11/07/2019 09:29:51,Laundry Room 1351,84
10/07/2017 03:22:50,Storage 1153,40
04/09/2017 06:33:07,Laundry Room 126,51
07/15/2016 14:55:36,Pantry 327,26
07/22/2017 01:33:06,Dining Room 870,50
05/03/2016 06:23:05,Guest Bedroom 626,91
09/29/2016 17:32:24,Panic Room 460,85
10/15/2015 13:54:20,Bedroom 684,91
02/23/2016 10:14:24,Keeping Room 694,44
11/27/2016 01:45:45,Foyer 118,51
01/04/2018 18:13:38,Breakfast Area 1206,29
03/02/2016 01:01:13,Study 364,29
02/27/2015 15:49:51,Den 1150,65
03/30/2017 20:15:58,Exercise Room 49,8
08/24/2017 10:14:10,Entryway 78,60
03/29/2017 07:01:37,Bedroom 1264,36
04/15/2017 02:30:28,Exercise Room 291,39
06/24/2018 02:36:57,Panic Room 87,12
03/16/2019 01:00:15,Powder Room 940,48
08/06/2018 06:31:40,Walk-in Closet 48,44
04/16/2019 06:50:36,Spare Room 724,97
06/22/2019 22:04:05,Conservatory 1402,69
11/28/2016 06:27:00,Laundry Room 733,61
05/13/2019 14:49:47,Wine Cellar 906,32
08/02/2018 04:05:15,Garage 663,84
08/07/2018 01:59:14,Living Room 1294,62
11/28/2017 11:38:15,Mud Room 275,28
11/18/2016 22:19:06,Game Room 529,6
07/19/2017 08:31:01,Secret Room 398,8
02/07/2019 21:11:05,Dining Room 86,72
11/18/2015 16:56:10,Utility Room 918,18
02/12/2015 18:31:34,Pantry 65,85
03/26/2018 13:01:20,Guest Bathroom 121,63
07/17/2018 23:45:06,Keeping Room 897,28
11/26/2017 06:10:24,Garage 966,30
06/26/2015 10:23:07,Pantry 242,40
10/27/2015 14:18:53,Garage 1396,10
08/27/2016 08:50:17,Basement 354,61
05/16/2018 18:15:11,Panic Room 1069,36
01/17/2018 06:14:56,Guest Bathroom 980,99
08/07/2016 01:46:06,Breakfast Area 349,11
04/15/2017 16:34:15,Library 587,100
07/19/2018 07:38:05,Spare Room 1054,16
07/06/2018 17:59:49,Storage 599,57
10/09/2019 11:00:44,Bedroom 1146,81
05/01/2015 22:14:18,Closet 1173,77
11/04/2017 18:20:23,Garage 1114,3
05/29/2018 20:16:22,Bonus Room 1058,28
07/21/2015 05:10:12,Keeping Room 1351,53
01/21/2019 13:39:19,Sun Room 498,68
02/11/2015 01:32:18,Utility Room 120,50
04/15/2015 20:54:06,Loft 954,75
11/23/2017 20:40:21,Foyer 535,19
08/27/2016 12:20:57,Parlor 180,14
10/03/2015 21:27:57,Theater 267,60
05/31/2016 04:45:19,Bathroom 572,95
03/15/2018 18:14:14,Conservatory 1142,89
05/10/2016 18:28:34,Guest Bathroom 562,18
02/06/2015 04:58:44,Panic Room 1293,51
02/25/2018 16:41:49,Game Room 494,10
01/11/2016 12:16:38,Attic 765,41
08/11/2019 04:17:07,Secret Room 917,25
07/22/2018 23:23:30,Panic Room 416,8
04/13/2018 09:11:55,Secret Room 129,85
03/07/2016 15:00:38,Powder Room 1060,43
05/03/2017 19:34:08,Ballroom 475,63
10/25/2016 04:23:12,Walk-in Closet 1365,32
08/21/2017 08:23:21,Powder Room 459,25
06/08/2016 09:15:53,Library 62,69
10/30/2015 18:08:32,Dining Room 1277,15
07/02/2016 17:09:17,Closet 249,18
05/27/2018 17:20:27,Pantry 451,89
07/03/2015 22:55:25,Music Room 112,21
01/19/2019 00:20:50,Storage 1274,44
10/27/2019 06:23:45,Mud Room 881,55
11/10/2017 07:50:20,Utility Room 754,88
02/19/2019 17:51:53,Exercise Room 1088,84
08/08/2017 10:19:04,Library 266,23
02/26/2015 15:15:15,Nook 1244,87
03/27/2017 09:41:33,Theater 844,92
11/12/2018 23:27:43,Laundry Room 380,9
02/17/2019 08:52:37,Music Room 258,23
09/08/2018 00:03:05,Walk-in Closet 1191,48
08/17/2018 15:23:09,Bonus Room 267,74
04/20/2017 17:57:34,Parlor 1367,55
07/10/2016 23:16:12,Bar 165,46
10/09/2016 21:58:36,Guest Bedroom 882,76
01/06/2017 12:40:53,Keeping Room 1237,88
05/23/2018 14:37:57,Secret Room 122,27
02/21/2018 10:47:06,Sun Room 495,26
04/26/2015 19:14:13,Nursery 741,27
03/27/2015 13:52:44,Wine Cellar 1198,37
04/29/2015 05:39:55,Living Room 1020,43
01/21/2019 02:59:05,Entryway 815,19
04/10/2015 13:30:05,Walkway 336,51
06/21/2017 15:12:38,Library 243,64
04/20/2017 13:01:44,Study 842,81
04/05/2016 01:27:44,Entryway 1410,76
03/13/2017 21:52:28,Utility Room 713,65
02/02/2018 08:42:58,Attic 1259,100
10/03/2019 20:17:31,Basement 951,52
03/12/2017 11:33:57,Utility Room 537,76
11/29/2019 12:43:04,Parlor 438,87
09/14/2019 17:41:03,Attic 1361,20
07/18/2017 09:44:22,Bar 1418,78
08/11/2016 22:21:03,Secret Room 34,31
03/31/2018 14:37:55,Den 218,8
08/04/2018 05:17:30,Mud Room 392,40
11/24/2015 11:58:56,Guest Bathroom 806,100
08/29/2019 03:14:39,Music Room 790,27
05/21/2017 11:53:33,Bathroom 1142,32
09/13/2015 02:28:23,Mud Room 101,40
09/25/2017 12:50:50,Living Room 115,74
09/18/2017 15:37:02,Utility Room 721,79
09/27/2015 06:46:54,Library 135,28
09/28/2019 21:25:34,Garage 435,84
09/08/2019 15:49:19,Theater 1068,59
06/11/2018 18:57:59,Study 875,87
03/16/2018 18:16:58,Powder Room 1044,21
05/09/2015 02:00:38,Hallway 1046,41
03/28/2015 19:33:21,Study 323,39
09/24/2016 03:56:12,Game Room 693,91
02/20/2018 15:23:38,Wine Cellar 1389,80
04/10/2015 23:37:37,Storage 1106,18
02/20/2019 20:22:07,Ballroom 83,51
06/07/2016 05:05:11,Parlor 1122,65
08/12/2019 20:59:54,Study 361,34
06/03/2019 18:32:28,Conservatory 1417,34
07/02/2017 03:58:16,Mud Room 1256,93
09/11/2016 03:43:09,Bathroom 514,3
11/29/2017 09:51:16,Wine Cellar 1202,40
10/14/2016 00:06:25,Guest Bathroom 915,66
01/28/2015 08:21:55,Laundry Room 1344,52
09/19/2017 16:28:11,Breakfast Area 665,71
01/10/2017 20:19:18,Attic 1115,36
09/14/2016 22:29:22,Walk-in Closet 893,27
08/21/2016 10:30:58,Attic 1376,89
02/25/2015 01:40:54,Utility Room 50,75
02/15/2018 21:44:24,Mud Room 218,43
03/12/2016 05:43:23,Closet 270,65
01/21/2019 20:51:22,Ballroom 831,46
09/25/2017 01:28:36,Mud Room 611,8
06/28/2017 19:07:52,Nursery 1191,90
02/12/2017 07:23:13,Breakfast Area 235,88
09/30/2019 16:59:44,Kitchen 682,34
08/06/2019 10:01:19,Conservatory 1131,87
09/08/2015 16:00:30,Closet 479,51
04/04/2017 05:10:29,Bathroom 303,45
03/17/2016 01:35:51,Music Room 50,42
05/17/2017 08:12:08,Entryway 480,49
11/13/2015 19:40:00,Office 438,82
10/02/2015 14:55:37,Breakfast Area 522,68
05/23/2015 02:13:13,Ballroom 1315,55
02/09/2019 06:52:16,Kitchen 821,14
03/07/2019 06:13:55,Basement 589,85
01/27/2017 06:49:38,Bar 485,63
03/03/2017 18:42:06,Conservatory 1316,67
02/20/2017 19:55:52,Exercise Room 157,61
04/19/2017 11:44:33,Study 417,78
07/02/2015 06:15:57,Study 378,90
10/03/2015 08:15:18,Basement 1008,81
01/15/2016 13:54:53,Attic 667,80
03/03/2015 22:01:22,Panic Room 887,13
05/23/2018 08:04:10,Guest Bedroom 381,85
02/23/2019 19:49:07,Utility Room 508,34
06/05/2018 09:36:15,Bar 753,21
06/05/2019 15:10:44,Breakfast Area 1197,86
06/10/2017 22:07:57,Exercise Room 401,61
01/25/2019 02:41:59,Mud Room 22,51
04/08/2015 20:58:32,Exercise Room 826,7
05/26/2017 13:39:26,Secret Room 314,78
04/27/2018 01:05:24,Laundry Room 1346,49
08/12/2016 02:45:17,Linen Closet 1284,67
04/25/2017 00:45:56,Entryway 1036,84
09/21/2015 13:44:21,Mud Room 1200,29
04/24/2016 07:24:55,Walkway 15,6
01/26/2018 06:20:40,Spare Room 1119,33
08/05/2019 20:39:48,Guest Bathroom 921,32
09/20/2017 16:41:55,Sun Room 820,58
06/04/2015 07:18:00,Parlor 535,97
06/18/2018 06:46:20,Walk-in Closet 529,46
06/09/2019 18:00:00,Powder Room 579,83
03/05/2015 16:22:06,Game Room 471,97
01/14/2019 02:00:54,Library 782,10
04/27/2019 12:59:46,Bar 981,28
02/19/2019 02:51:39,Breakfast Area 1326,2
07/03/2019 19:38:19,Den 174,34
02/20/2018 19:36:58,Game Room 1198,32
05/22/2018 06:43:31,Wine Cellar 894,69
04/05/2019 03:25:27,Pantry 766,54
06/16/2017 08:32:31,Den 1264,15
02/05/2016 09:18:43,Game Room 590,9
11/24/2017 22:26:57,Kitchen 1298,38
01/22/2019 13:51:38,Basement 277,72
11/06/2015 19:20:54,Theater 783,76
07/05/2016 23:14:45,Office 65,82
02/15/2019 04:34:44,Garage 930,55
04/25/2017 15:05:19,Panic Room 1110,20
01/16/2016 19:44:15,Bedroom 1338,8
05/03/2019 14:16:35,Bedroom 457,1
05/30/2016 12:06:03,Storage 129,97
06/27/2019 18:46:08,Study 733,40
06/29/2015 16:56:16,Laundry Room 978,53
08/27/2015 21:26:47,Foyer 683,77
10/23/2018 12:30:01,Attic 1154,38
11/15/2017 02:29:06,Guest Bedroom 1276,19
08/09/2015 13:25:03,Breakfast Area 102,57
06/04/2015 10:01:37,Theater 696,27
04/22/2019 06:39:16,Laundry Room 1143,41
04/10/2017 04:48:15,Attic 284,94
08/15/2016 18:54:15,Panic Room 156,45
05/19/2017 11:19:12,Walkway 802,50
04/13/2019 11:42:45,Office 1238,89
04/23/2018 11:41:49,Guest Bathroom 1420,17
06/04/2019 04:26:24,Panic Room 641,5
03/24/2015 19:38:27,Nursery 901,94
07/19/2015 07:28:19,Study 90,81
06/07/2015 21:53:32,Utility Room 32,60
09/30/2016 15:49:04,Closet 959,41
04/21/2019 08:15:11,Loft 1041,47
05/26/2016 07:15:43,Dining Room 53,75
11/18/2017 14:39:32,Closet 275,48
07/11/2015 08:50:26,Music Room 1037,59
01/09/2016 20:45:13,Guest Bedroom 847,32
05/25/2017 03:33:16,Study 1340,79
06/29/2015 08:31:52,Walkway 26,37
09/08/2018 13:11:03,Conservatory 725,58
05/04/2018 22:51:56,Walkway 108,69
08/12/2016 05:13:35,Keeping Room 435,18
09/07/2015 21:07:11,Study 1190,66
05/21/2018 17:24:00,Bar 40,31
04/19/2016 06:41:48,Breakfast Area 493,64
01/04/2017 10:44:25,Nook 940,84
09/18/2015 05:55:32,Theater 1019,61
11/18/2015 15:00:18,Entryway 1218,21
04/28/2018 20:31:50,Linen Closet 1195,13
09/22/2017 05:16:52,Nook 1047,93
01/14/2017 13:21:46,Panic Room 827,77
07/04/2016 18:20:02,Bedroom 770,45
02/24/2019 23:45:51,Secret Room 1066,93
03/07/2018 00:05:56,Ballroom 1092,13
11/03/2019 08:48:13,Sun Room 935,80
08/28/2019 18:29:03,Laundry Room 1314,98
10/21/2019 20:24:32,Theater 822,34
05/14/2015 21:46:51,Garage 821,8
01/17/2017 20:34:25,Den 1247,90
06/09/2019 12:18:04,Pantry 888,9
07/01/2017 03:12:13,Study 1063,75
11/09/2015 21:01:25,Bar 852,47
10/04/2017 03:23:04,Mud Room 506,90
09/10/2015 01:13:17,Den 333,61
05/14/2019 04:48:45,Wine Cellar 1201,15
05/03/2015 08:44:16,Sun Room 906,82
11/19/2019 03:43:02,Utility Room 1383,50
06/12/2016 05:11:47,Office 1073,16
06/01/2019 19:47:27,Dining Room 605,33
10/05/2019 09:15:41,Nook 54,51
09/19/2016 19:48:06,Wine Cellar 523,99
05/07/2018 20:07:50,Laundry Room 1397,4
04/27/2017 13:30:25,Bathroom 434,26
07/06/2019 01:58:32,Conservatory 613,95
07/29/2015 18:38:07,Guest Bathroom 73,2
01/15/2016 19:23:12,Parlor 1141,29
10/05/2017 20:53:17,Hallway 724,80
04/21/2016 03:56:09,Laundry Room 310,27
02/11/2018 08:20:29,Utility Room 1105,27
09/27/2015 19:23:06,Guest Bedroom 709,5
07/31/2018 04:04:59,Sun Room 297,43
05/25/2019 04:54:58,Garage 231,47
07/30/2018 20:32:45,Keeping Room 5,4
08/24/2017 07:19:10,Kitchen 191,65
04/09/2018 18:50:33,Utility Room 1071,57
06/18/2016 09:03:47,Utility Room 747,10
05/03/2017 02:40:50,Laundry Room 469,30
08/27/2019 22:33:44,Attic 164,36
02/07/2016 12:51:16,Keeping Room 1078,61
01/12/2016 18:33:53,Walkway 1016,22
09/05/2018 13:08:43,Guest Bathroom 590,60
08/16/2015 03:39:44,Panic Room 444,98
11/09/2018 05:54:54,Attic 696,83
10/06/2016 09:33:17,Pantry 158,73
10/23/2018 03:18:40,Loft 345,53
07/26/2019 07:08:17,Bedroom 1166,65
06/29/2019 04:36:47,Walk-in Closet 760,71
09/15/2016 02:00:04,Bedroom 404,38
06/16/2019 15:58:06,Panic Room 597,1
02/05/2018 11:27:30,Bedroom 1412,33
02/20/2018 22:46:44,Spare Room 94,38
08/02/2017 10:15:05,Keeping Room 1335,65
02/11/2018 13:54:15,Garage 187,64
04/13/2018 21:29:21,Storage 1263,38
08/07/2015 05:04:15,Wine Cellar 772,18
03/21/2018 10:25:48,Panic Room 1124,8
07/06/2016 16:08:02,Office 828,78
04/07/2019 14:22:09,Wine Cellar 1026,99
02/01/2019 22:30:44,Wine Cellar 1049,97
04/25/2016 02:52:57,Music Room 1136,91
08/17/2016 17:52:31,Nook 1025,50
02/27/2018 01:00:00,Walkway 30,44
01/23/2015 14:17:43,Game Room 33,20
08/21/2016 16:41:17,Hallway 1394,12
08/08/2019 11:24:05,Guest Bedroom 513,68
06/05/2018 17:11:32,Sun Room 1131,28
06/23/2018 10:15:34,Sun Room 720,24
09/23/2015 16:20:08,Breakfast Area 410,80
11/23/2015 08:45:50,Powder Room 1279,18
07/04/2017 16:37:09,Wine Cellar 111,86
02/07/2015 01:17:03,Kitchen 655,34
02/16/2018 01:18:44,Bonus Room 1392,29
08/13/2015 12:19:13,Wine Cellar 90,7
06/15/2015 14:27:37,Nook 223,16
01/29/2018 11:02:09,Entryway 364,7
03/28/2019 09:44:00,Living Room 1328,14
02/18/2018 08:02:34,Parlor 87,78
05/09/2016 09:46:55,Spare Room 437,55
08/15/2017 23:24:23,Mud Room 503,90
10/14/2018 19:14:07,Exercise Room 1007,31
01/02/2019 21:16:49,Bonus Room 488,73
01/03/2018 08:38:51,Conservatory 83,87
10/14/2019 17:13:01,Garage 340,52
07/14/2016 18:42:41,Exercise Room 1242,37
09/14/2015 07:08:44,Bonus Room 834,71
08/09/2017 02:06:08,Living Room 1057,62
06/17/2019 10:08:37,Walk-in Closet 409,52
02/04/2017 07:25:16,Study 1133,68
07/18/2015 09:55:15,Bedroom 267,67
08/25/2018 08:35:13,Conservatory 1082,46
11/01/2015 16:56:14,Panic Room 844,92
01/13/2017 07:57:33,Nursery 551,26
04/19/2017 04:23:15,Garage 1066,56
05/19/2015 05:49:04,Panic Room 289,29
11/26/2019 00:44:08,Guest Bedroom 1072,89
09/18/2016 23:14:27,Living Room 20,35
05/02/2017 11:59:35,Bonus Room 134,13
02/07/2016 04:39:20,Den 235,75
02/20/2018 20:42:22,Storage 31,70
11/20/2019 10:06:48,Entryway 1309,26
10/23/2015 10:43:52,Bathroom 136,76
07/17/2018 06:14:02,Bedroom 826,16
08/28/2015 09:44:29,Guest Bathroom 1079,71
10/01/2015 13:35:38,Keeping Room 1158,72
04/05/2015 05:19:57,Foyer 591,59
05/12/2017 17:10:28,Storage 1268,97
05/12/2017 11:52:02,Conservatory 705,81
05/20/2018 03:21:19,Entryway 316,60
05/26/2017 12:36:12,Library 1002,33
11/17/2015 05:50:38,Walk-in Closet 730,38
04/05/2017 15:37:05,Study 91,39
07/06/2017 21:31:59,Study 798,47
02/27/2018 10:46:42,Guest Bathroom 554,35
01/24/2019 11:42:49,Pantry 226,95
09/11/2015 02:30:40,Storage 1017,2
04/01/2019 05:02:39,Kitchen 1189,30
